city,timestamp,temperature,season
New York,2010-07-09,20.315466615536433,summer
New York,2010-07-10,19.259185803500415,summer
New York,2010-07-11,21.356825157253052,summer
New York,2010-07-12,21.798448167979632,summer
New York,2010-07-13,17.443996164706732,summer
New York,2010-07-14,22.73287147578678,summer
New York,2010-07-15,26.213563811093756,summer
New York,2010-07-16,27.551034400561385,summer
New York,2010-07-17,19.66050068583597,summer
New York,2010-07-18,18.732011937516496,summer
New York,2010-07-19,22.732555167685288,summer
New York,2010-07-20,25.85569138923572,summer
New York,2010-07-21,34.11333704343325,summer
New York,2010-07-22,27.85650991545998,summer
New York,2010-07-23,23.306354321133906,summer
New York,2010-07-24,20.197891919593307,summer
New York,2010-07-25,30.142492145319245,summer
New York,2010-07-26,21.238838458738396,summer
New York,2010-07-27,27.261621746121712,summer
New York,2010-07-28,16.252707662425106,summer
New York,2010-07-29,21.19031957505569,summer
New York,2010-07-30,10.511103130863939,summer
New York,2010-07-31,23.91714740206008,summer
New York,2010-08-01,23.474729315714406,summer
New York,2010-08-02,23.88225888205335,summer
New York,2010-08-03,25.90584019216436,summer
New York,2010-08-04,25.313327282692285,summer
New York,2010-08-05,22.775300226767673,summer
New York,2010-08-06,28.603156182670887,summer
New York,2010-08-07,27.183746185772286,summer
New York,2010-08-08,30.80268901607801,summer
New York,2010-08-09,21.630692407117625,summer
New York,2010-08-10,28.318627651752834,summer
New York,2010-08-11,29.62512431955421,summer
New York,2010-08-12,29.691622639384413,summer
New York,2010-08-13,19.242127098414745,summer
New York,2010-08-14,27.653856275019837,summer
New York,2010-08-15,23.96427864601095,summer
New York,2010-08-16,29.77024955330894,summer
New York,2010-08-17,23.3826435302531,summer
New York,2010-08-18,23.172608049112622,summer
New York,2010-08-19,32.3741681982615,summer
New York,2010-08-20,26.653549263760155,summer
New York,2010-08-21,20.1743361049617,summer
New York,2010-08-22,24.93730841475961,summer
New York,2010-08-23,23.30623180408637,summer
New York,2010-08-24,28.09617272552554,summer
New York,2010-08-25,19.997866971557514,summer
New York,2010-08-26,22.09543221046525,summer
New York,2010-08-27,34.21839803659233,summer
New York,2010-08-28,20.998759953044967,summer
New York,2010-08-29,24.592880055368607,summer
New York,2010-08-30,25.598243814504272,summer
New York,2010-08-31,26.278839479881526,summer
New York,2010-09-01,17.435418033860522,autumn
New York,2010-09-02,13.772428596218361,autumn
New York,2010-09-03,10.339984983177043,autumn
New York,2010-09-04,12.446205346953027,autumn
New York,2010-09-05,9.708532847295768,autumn
New York,2010-09-06,10.288475802583761,autumn
New York,2010-09-07,15.386407350268499,autumn
New York,2010-09-08,15.46723566514197,autumn
New York,2010-09-09,17.695936638529695,autumn
New York,2010-09-10,13.74677568276119,autumn
New York,2010-09-11,13.967573576095601,autumn
New York,2010-09-12,12.391247589913089,autumn
New York,2010-09-13,16.240629904047783,autumn
New York,2010-09-14,18.294916302503065,autumn
New York,2010-09-15,22.076788683458872,autumn
New York,2010-09-16,5.54359664380093,autumn
New York,2010-09-17,12.619197965541886,autumn
New York,2010-09-18,23.542223321717845,autumn
New York,2010-09-19,9.162942479655865,autumn
New York,2010-09-20,13.838092411894799,autumn
New York,2010-09-21,23.883974323751065,autumn
New York,2010-09-22,20.867180659141454,autumn
New York,2010-09-23,19.294329896634892,autumn
New York,2010-09-24,20.244390004953583,autumn
New York,2010-09-25,17.12647875217642,autumn
New York,2010-09-26,18.877455734162428,autumn
New York,2010-09-27,16.99092398705141,autumn
New York,2010-09-28,22.37608424012037,autumn
New York,2010-09-29,24.977959389734707,autumn
New York,2010-09-30,20.284371503576413,autumn
New York,2010-10-01,17.60711659019711,autumn
New York,2010-10-02,9.823140208751221,autumn
New York,2010-10-03,15.461326507599965,autumn
New York,2010-10-04,6.747261246224879,autumn
New York,2010-10-05,14.134185774552344,autumn
New York,2010-10-06,23.065740186834493,autumn
New York,2010-10-07,9.391672001361169,autumn
New York,2010-10-08,13.688206236509824,autumn
New York,2010-10-09,21.027103688940876,autumn
New York,2010-10-10,5.857701458199131,autumn
New York,2010-10-11,14.59693831704334,autumn
New York,2010-10-12,20.25974758890395,autumn
New York,2010-10-13,11.860989182349927,autumn
New York,2010-10-14,9.881438720360563,autumn
New York,2010-10-15,17.60732604239413,autumn
New York,2010-10-16,15.867558371016269,autumn
New York,2010-10-17,18.891720068099104,autumn
New York,2010-10-18,13.812858013917838,autumn
New York,2010-10-19,14.568428908055699,autumn
New York,2010-10-20,16.16650276021244,autumn
New York,2010-10-21,12.009691713219084,autumn
New York,2010-10-22,19.578654794399316,autumn
New York,2010-10-23,14.938196050229957,autumn
New York,2010-10-24,4.688941711846205,autumn
New York,2010-10-25,17.73181749158708,autumn
New York,2010-10-26,9.700495069723242,autumn
New York,2010-10-27,20.17731277618136,autumn
New York,2010-10-28,10.778732124970555,autumn
New York,2010-10-29,15.531566628328594,autumn
New York,2010-10-30,13.327440254424308,autumn
New York,2010-10-31,10.728014939454805,autumn
New York,2010-11-01,19.52645476002821,autumn
New York,2010-11-02,16.995745296572036,autumn
New York,2010-11-03,11.071062780118547,autumn
New York,2010-11-04,19.513199712491087,autumn
New York,2010-11-05,17.765367099715718,autumn
New York,2010-11-06,22.09537617708711,autumn
New York,2010-11-07,7.955183989873741,autumn
New York,2010-11-08,6.175929653622427,autumn
New York,2010-11-09,15.522842235161622,autumn
New York,2010-11-10,15.791582274265373,autumn
New York,2010-11-11,18.416736081002874,autumn
New York,2010-11-12,15.039572729700133,autumn
New York,2010-11-13,17.998889454864866,autumn
New York,2010-11-14,20.658309833380383,autumn
New York,2010-11-15,5.5193009236078225,autumn
New York,2010-11-16,20.454633701317892,autumn
New York,2010-11-17,13.891861395762827,autumn
New York,2010-11-18,13.750064016267421,autumn
New York,2010-11-19,3.713060951570517,autumn
New York,2010-11-20,10.148549632826612,autumn
New York,2010-11-21,21.715576507356168,autumn
New York,2010-11-22,21.996985739891407,autumn
New York,2010-11-23,16.436747090577093,autumn
New York,2010-11-24,20.341004585498045,autumn
New York,2010-11-25,20.12321075347822,autumn
New York,2010-11-26,13.14890646234687,autumn
New York,2010-11-27,13.078723514777673,autumn
New York,2010-11-28,13.945152711604685,autumn
New York,2010-11-29,14.278407718547882,autumn
New York,2010-11-30,9.647910828380098,autumn
New York,2010-12-01,-1.0000119291538578,winter
New York,2010-12-02,4.869559632993382,winter
New York,2010-12-03,2.319259216363366,winter
New York,2010-12-04,3.790099040528415,winter
New York,2010-12-05,-8.582924566372771,winter
New York,2010-12-06,-2.915762148594494,winter
New York,2010-12-07,2.0014922449865016,winter
New York,2010-12-08,1.6004443877928989,winter
New York,2010-12-09,-4.958119872566521,winter
New York,2010-12-10,-8.468726419862378,winter
New York,2010-12-11,-1.2746356789375684,winter
New York,2010-12-12,-1.73817348821687,winter
New York,2010-12-13,4.0791831217056,winter
New York,2010-12-14,4.480435101949054,winter
New York,2010-12-15,-3.6418306411570263,winter
New York,2010-12-16,1.1206896356042213,winter
New York,2010-12-17,-7.718290540163929,winter
New York,2010-12-18,1.7959992188131726,winter
New York,2010-12-19,3.558753877037257,winter
New York,2010-12-20,7.5298862839064356,winter
New York,2010-12-21,6.014659288551339,winter
New York,2010-12-22,2.721141230687562,winter
New York,2010-12-23,3.529868157317577,winter
New York,2010-12-24,-3.7016033210285744,winter
New York,2010-12-25,3.298880511293112,winter
New York,2010-12-26,-0.08816211471113489,winter
New York,2010-12-27,0.6793815349815846,winter
New York,2010-12-28,11.825812281722744,winter
New York,2010-12-29,-0.4935374118247632,winter
New York,2010-12-30,5.828596930409949,winter
New York,2010-12-31,-13.656365130043879,winter
New York,2011-01-01,8.010211843914103,winter
New York,2011-01-02,1.915873544479481,winter
New York,2011-01-03,-1.3951215608928413,winter
New York,2011-01-04,3.4157602684832216,winter
New York,2011-01-05,8.153213116870763,winter
New York,2011-01-06,0.42399324591709203,winter
New York,2011-01-07,-1.93451220753776,winter
New York,2011-01-08,0.14290009042703145,winter
New York,2011-01-09,-0.26473741529224737,winter
New York,2011-01-10,0.25315368083476336,winter
New York,2011-01-11,5.143671732382121,winter
New York,2011-01-12,1.4232842860696935,winter
New York,2011-01-13,-0.9173131327604678,winter
New York,2011-01-14,-10.37163461379274,winter
New York,2011-01-15,4.585355472387299,winter
New York,2011-01-16,-3.51671507976205,winter
New York,2011-01-17,8.07930519601565,winter
New York,2011-01-18,-8.559119267408542,winter
New York,2011-01-19,0.8371013007019545,winter
New York,2011-01-20,0.7325588456779969,winter
New York,2011-01-21,-7.808405974790448,winter
New York,2011-01-22,2.8129158671204952,winter
New York,2011-01-23,-0.15352276061211453,winter
New York,2011-01-24,-2.323587998724391,winter
New York,2011-01-25,5.951761123437885,winter
New York,2011-01-26,-0.04708520861876681,winter
New York,2011-01-27,4.1209069512898875,winter
New York,2011-01-28,3.5613240688403405,winter
New York,2011-01-29,-3.9985917473881702,winter
New York,2011-01-30,-7.494864173415144,winter
New York,2011-01-31,-4.084016853011412,winter
New York,2011-02-01,4.434408648536916,winter
New York,2011-02-02,0.0646569782185996,winter
New York,2011-02-03,3.40921558100171,winter
New York,2011-02-04,0.4281493165495939,winter
New York,2011-02-05,3.310898045572981,winter
New York,2011-02-06,0.4133484403262987,winter
New York,2011-02-07,7.63154415201379,winter
New York,2011-02-08,-1.1523593802818264,winter
New York,2011-02-09,-10.772008951627468,winter
New York,2011-02-10,3.6442567301835282,winter
New York,2011-02-11,-3.067681300985094,winter
New York,2011-02-12,-1.9433114268921015,winter
New York,2011-02-13,-6.661176758201158,winter
New York,2011-02-14,1.2305940655954815,winter
New York,2011-02-15,-3.610150194223838,winter
New York,2011-02-16,0.005703070789913422,winter
New York,2011-02-17,-5.147505567347421,winter
New York,2011-02-18,-4.302053629288984,winter
New York,2011-02-19,1.1181623657857156,winter
New York,2011-02-20,-4.729434688977618,winter
New York,2011-02-21,1.7286206650573406,winter
New York,2011-02-22,-0.9853534210510446,winter
New York,2011-02-23,1.29087327735806,winter
New York,2011-02-24,7.269347305755826,winter
New York,2011-02-25,-0.008908325909108733,winter
New York,2011-02-26,-3.6866723646666433,winter
New York,2011-02-27,-0.7989294984597722,winter
New York,2011-02-28,3.092648902622071,winter
New York,2011-03-01,6.692737383372814,spring
New York,2011-03-02,8.997088257172212,spring
New York,2011-03-03,8.1887406951389,spring
New York,2011-03-04,5.476022114780864,spring
New York,2011-03-05,15.278936206922724,spring
New York,2011-03-06,-1.2598838778626416,spring
New York,2011-03-07,13.757684922780538,spring
New York,2011-03-08,4.230627073127496,spring
New York,2011-03-09,1.0412528124338039,spring
New York,2011-03-10,9.830071934703414,spring
New York,2011-03-11,2.903801763418242,spring
New York,2011-03-12,13.004168203558129,spring
New York,2011-03-13,13.59544918978288,spring
New York,2011-03-14,16.909701677845458,spring
New York,2011-03-15,5.272775475559418,spring
New York,2011-03-16,3.56613403216452,spring
New York,2011-03-17,10.994650007392892,spring
New York,2011-03-18,13.1366217279665,spring
New York,2011-03-19,13.703269434841022,spring
New York,2011-03-20,19.627933158909794,spring
New York,2011-03-21,14.285517512236787,spring
New York,2011-03-22,10.09359671580218,spring
New York,2011-03-23,8.637377430561905,spring
New York,2011-03-24,9.357317673780102,spring
New York,2011-03-25,11.721799299171638,spring
New York,2011-03-26,10.311863883755453,spring
New York,2011-03-27,11.296031484275971,spring
New York,2011-03-28,16.06942087550352,spring
New York,2011-03-29,7.591266494508721,spring
New York,2011-03-30,7.837345565980829,spring
New York,2011-03-31,8.62347330491903,spring
New York,2011-04-01,12.853910627412333,spring
New York,2011-04-02,4.802389227736642,spring
New York,2011-04-03,13.53763454157906,spring
New York,2011-04-04,6.3642837085824135,spring
New York,2011-04-05,16.781323277905646,spring
New York,2011-04-06,2.2428586802031756,spring
New York,2011-04-07,9.078766893971423,spring
New York,2011-04-08,-0.20105674497533954,spring
New York,2011-04-09,3.777302649349352,spring
New York,2011-04-10,12.584211513945997,spring
New York,2011-04-11,7.653167816815943,spring
New York,2011-04-12,5.5743168573445665,spring
New York,2011-04-13,20.51030538230255,spring
New York,2011-04-14,12.772244803313797,spring
New York,2011-04-15,16.289013565219012,spring
New York,2011-04-16,6.745833504881882,spring
New York,2011-04-17,3.087862330413916,spring
New York,2011-04-18,7.239250116717162,spring
New York,2011-04-19,9.990975692020957,spring
New York,2011-04-20,9.73643990820959,spring
New York,2011-04-21,14.257513697618451,spring
New York,2011-04-22,1.8902198912769101,spring
New York,2011-04-23,14.043426779041834,spring
New York,2011-04-24,3.246377965154533,spring
New York,2011-04-25,5.049451544969116,spring
New York,2011-04-26,4.384273023855364,spring
New York,2011-04-27,0.6401963957925467,spring
New York,2011-04-28,3.87815568321606,spring
New York,2011-04-29,19.251429899122236,spring
New York,2011-04-30,4.566805274503895,spring
New York,2011-05-01,4.051846386886967,spring
New York,2011-05-02,13.374742074906464,spring
New York,2011-05-03,16.40309407552589,spring
New York,2011-05-04,4.85887156944893,spring
New York,2011-05-05,17.412649092185674,spring
New York,2011-05-06,5.764932782372437,spring
New York,2011-05-07,7.4639937808258745,spring
New York,2011-05-08,14.898334469683547,spring
New York,2011-05-09,11.30707028158157,spring
New York,2011-05-10,16.210888984857085,spring
New York,2011-05-11,12.53829806316589,spring
New York,2011-05-12,8.470604067758705,spring
New York,2011-05-13,4.408867282709296,spring
New York,2011-05-14,12.781333970552138,spring
New York,2011-05-15,8.076645621193753,spring
New York,2011-05-16,10.84869064352114,spring
New York,2011-05-17,10.956405595037188,spring
New York,2011-05-18,7.779623872618185,spring
New York,2011-05-19,10.529272195533693,spring
New York,2011-05-20,-0.9057738707500196,spring
New York,2011-05-21,6.110484118490502,spring
New York,2011-05-22,11.129935585343796,spring
New York,2011-05-23,11.720267533553661,spring
New York,2011-05-24,9.775726408664553,spring
New York,2011-05-25,11.805271394373152,spring
New York,2011-05-26,5.602768780950447,spring
New York,2011-05-27,4.036319251039493,spring
New York,2011-05-28,10.56452681912788,spring
New York,2011-05-29,8.511081661318343,spring
New York,2011-05-30,13.495435276133565,spring
New York,2011-05-31,12.13578898821207,spring
New York,2011-06-01,22.49545232905315,summer
New York,2011-06-02,21.980471868325594,summer
New York,2011-06-03,26.058938032267722,summer
New York,2011-06-04,22.393236635802644,summer
New York,2011-06-05,22.037490144592375,summer
New York,2011-06-06,26.021296736457604,summer
New York,2011-06-07,24.03773580745073,summer
New York,2011-06-08,23.423588286898102,summer
New York,2011-06-09,20.712288694049022,summer
New York,2011-06-10,28.041825569274952,summer
New York,2011-06-11,23.633403946094994,summer
New York,2011-06-12,22.792404503961897,summer
New York,2011-06-13,25.0020917173934,summer
New York,2011-06-14,16.2502224824892,summer
New York,2011-06-15,31.509290781373572,summer
New York,2011-06-16,30.096487171670553,summer
New York,2011-06-17,29.270435141843787,summer
New York,2011-06-18,25.256033038877852,summer
New York,2011-06-19,29.37773332573476,summer
New York,2011-06-20,26.443119098600484,summer
New York,2011-06-21,26.830856181473948,summer
New York,2011-06-22,25.97876869903844,summer
New York,2011-06-23,28.82787788132943,summer
New York,2011-06-24,26.469182192361846,summer
New York,2011-06-25,26.820348372571903,summer
New York,2011-06-26,39.4063927819096,summer
New York,2011-06-27,21.853868135394602,summer
New York,2011-06-28,25.908891243593427,summer
New York,2011-06-29,27.671634911184267,summer
New York,2011-06-30,22.15694805120145,summer
New York,2011-07-01,22.821809433434176,summer
New York,2011-07-02,19.906096330309637,summer
New York,2011-07-03,20.081696217400165,summer
New York,2011-07-04,23.999289651527796,summer
New York,2011-07-05,19.914099632883033,summer
New York,2011-07-06,16.753592437578895,summer
New York,2011-07-07,23.027327949742713,summer
New York,2011-07-08,20.557171209944055,summer
New York,2011-07-09,22.997698954034334,summer
New York,2011-07-10,29.60017359399442,summer
New York,2011-07-11,25.361710570283993,summer
New York,2011-07-12,18.938958612624077,summer
New York,2011-07-13,26.022193587684967,summer
New York,2011-07-14,25.768896550077947,summer
New York,2011-07-15,33.935342378934735,summer
New York,2011-07-16,29.694568930759893,summer
New York,2011-07-17,24.00126314040166,summer
New York,2011-07-18,24.190781060558024,summer
New York,2011-07-19,26.68221631108174,summer
New York,2011-07-20,29.73947575714867,summer
New York,2011-07-21,18.170332191116664,summer
New York,2011-07-22,19.90042561703527,summer
New York,2011-07-23,24.13256663706643,summer
New York,2011-07-24,29.233824330778695,summer
New York,2011-07-25,11.778292340697972,summer
New York,2011-07-26,25.64384980908354,summer
New York,2011-07-27,17.805168159928645,summer
New York,2011-07-28,22.110485304164364,summer
New York,2011-07-29,20.464100051582513,summer
New York,2011-07-30,24.512981839894945,summer
New York,2011-07-31,18.276433262970126,summer
New York,2011-08-01,21.940402381317295,summer
New York,2011-08-02,31.30704709215091,summer
New York,2011-08-03,25.43357358912541,summer
New York,2011-08-04,33.00697396246914,summer
New York,2011-08-05,26.164054642328992,summer
New York,2011-08-06,22.748801173205116,summer
New York,2011-08-07,19.2559863244028,summer
New York,2011-08-08,21.22731630076753,summer
New York,2011-08-09,30.56682024165557,summer
New York,2011-08-10,30.124178770933298,summer
New York,2011-08-11,26.02462172289997,summer
New York,2011-08-12,22.14665341409583,summer
New York,2011-08-13,25.89575902231025,summer
New York,2011-08-14,29.308612713045598,summer
New York,2011-08-15,29.333326363429716,summer
New York,2011-08-16,21.313758658661655,summer
New York,2011-08-17,29.786460734234783,summer
New York,2011-08-18,25.248732615898,summer
New York,2011-08-19,34.38857229591328,summer
New York,2011-08-20,28.49391502875896,summer
New York,2011-08-21,24.00425744800911,summer
New York,2011-08-22,22.746156066304803,summer
New York,2011-08-23,26.219019520900602,summer
New York,2011-08-24,20.756793842438302,summer
New York,2011-08-25,30.430658821684027,summer
New York,2011-08-26,17.42504292724843,summer
New York,2011-08-27,17.860488897105196,summer
New York,2011-08-28,21.606789071119763,summer
New York,2011-08-29,24.105829416562372,summer
New York,2011-08-30,22.171757527884004,summer
New York,2011-08-31,19.50794481111031,summer
New York,2011-09-01,17.144960920275967,autumn
New York,2011-09-02,15.10087105776916,autumn
New York,2011-09-03,17.692123777446316,autumn
New York,2011-09-04,16.70390048926052,autumn
New York,2011-09-05,17.802851288862044,autumn
New York,2011-09-06,21.224258918255607,autumn
New York,2011-09-07,17.758555894043994,autumn
New York,2011-09-08,22.151714507670146,autumn
New York,2011-09-09,12.594503205301237,autumn
New York,2011-09-10,17.38786097304458,autumn
New York,2011-09-11,12.768656083964544,autumn
New York,2011-09-12,14.851944866892522,autumn
New York,2011-09-13,11.561129337749458,autumn
New York,2011-09-14,7.048318333519697,autumn
New York,2011-09-15,24.088497297474508,autumn
New York,2011-09-16,14.011086660684496,autumn
New York,2011-09-17,19.556518903370453,autumn
New York,2011-09-18,7.37142717114801,autumn
New York,2011-09-19,10.5740215848604,autumn
New York,2011-09-20,12.158248097463641,autumn
New York,2011-09-21,12.83826899010231,autumn
New York,2011-09-22,16.02484491622058,autumn
New York,2011-09-23,19.755648625404028,autumn
New York,2011-09-24,15.64777306765689,autumn
New York,2011-09-25,12.480211371446721,autumn
New York,2011-09-26,15.358121012732525,autumn
New York,2011-09-27,12.40764271756076,autumn
New York,2011-09-28,9.165999462279402,autumn
New York,2011-09-29,11.653707041857022,autumn
New York,2011-09-30,12.24205234273074,autumn
New York,2011-10-01,15.802304568847195,autumn
New York,2011-10-02,16.727572736100676,autumn
New York,2011-10-03,5.93431389494636,autumn
New York,2011-10-04,13.734369512817613,autumn
New York,2011-10-05,19.332042842921386,autumn
New York,2011-10-06,12.247473309553511,autumn
New York,2011-10-07,22.18474523364429,autumn
New York,2011-10-08,14.588119501571596,autumn
New York,2011-10-09,19.69992881853409,autumn
New York,2011-10-10,24.454867635805435,autumn
New York,2011-10-11,17.752951706876274,autumn
New York,2011-10-12,17.767098549930108,autumn
New York,2011-10-13,17.49700558132414,autumn
